movie_id,title,dbpedia_uri,wikidata_id,directors,actors,genres,awards,runtime,budget,box_office,country
11,Seven (Se7en) (1995),http://dbpedia.org/resource/Seven,Q9125487,"[{""uri"": ""http://www.wikidata.org/entity/Q9125488"", ""name"": ""Director A of Q9125487""}, {""uri"": ""http://dbpedia.org/resource/Director2_Seven"", ""name"": ""Director 2 of Seven""}, {""uri"": ""http://www.wikidata.org/entity/Q9125489"", ""name"": ""Director B of Q9125487""}, {""uri"": ""http://dbpedia.org/resource/Director1_Seven"", ""name"": ""Director 1 of Seven""}]","[{""uri"": ""http://www.wikidata.org/entity/Q9125491"", ""name"": ""Actor B in Q9125487""}, {""uri"": ""http://www.wikidata.org/entity/Q9125492"", ""name"": ""Actor C in Q9125487""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Seven"", ""name"": ""Actor 2 in Seven""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Seven"", ""name"": ""Actor 1 in Seven""}, {""uri"": ""http://www.wikidata.org/entity/Q9125490"", ""name"": ""Actor A in Q9125487""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Seven"", ""name"": ""Actor 3 in Seven""}]","[""http://dbpedia.org/resource/Genre2_Seven"", ""Action"", ""http://dbpedia.org/resource/Genre1_Seven"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q9125495"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q9125496"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
12,"Usual Suspects, The (1995)","http://dbpedia.org/resource/Usual_Suspects,_The",Q425457,"[{""uri"": ""http://www.wikidata.org/entity/Q425459"", ""name"": ""Director B of Q425457""}, {""uri"": ""http://dbpedia.org/resource/Director1_Usual Suspects, The"", ""name"": ""Director 1 of Usual Suspects, The""}, {""uri"": ""http://www.wikidata.org/entity/Q425458"", ""name"": ""Director A of Q425457""}, {""uri"": ""http://dbpedia.org/resource/Director2_Usual Suspects, The"", ""name"": ""Director 2 of Usual Suspects, The""}]","[{""uri"": ""http://www.wikidata.org/entity/Q425460"", ""name"": ""Actor A in Q425457""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Usual Suspects, The"", ""name"": ""Actor 1 in Usual Suspects, The""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Usual Suspects, The"", ""name"": ""Actor 3 in Usual Suspects, The""}, {""uri"": ""http://www.wikidata.org/entity/Q425461"", ""name"": ""Actor B in Q425457""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Usual Suspects, The"", ""name"": ""Actor 2 in Usual Suspects, The""}, {""uri"": ""http://www.wikidata.org/entity/Q425462"", ""name"": ""Actor C in Q425457""}]","[""http://dbpedia.org/resource/Genre2_Usual Suspects, The"", ""http://dbpedia.org/resource/Genre1_Usual Suspects, The"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q425465"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q425466"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
13,Mighty Aphrodite (1995),http://dbpedia.org/resource/Mighty_Aphrodite,Q9840013,"[{""uri"": ""http://www.wikidata.org/entity/Q9840014"", ""name"": ""Director A of Q9840013""}, {""uri"": ""http://dbpedia.org/resource/Director1_Mighty Aphrodite"", ""name"": ""Director 1 of Mighty Aphrodite""}, {""uri"": ""http://dbpedia.org/resource/Director2_Mighty Aphrodite"", ""name"": ""Director 2 of Mighty Aphrodite""}, {""uri"": ""http://www.wikidata.org/entity/Q9840015"", ""name"": ""Director B of Q9840013""}]","[{""uri"": ""http://dbpedia.org/resource/Actor3_Mighty Aphrodite"", ""name"": ""Actor 3 in Mighty Aphrodite""}, {""uri"": ""http://www.wikidata.org/entity/Q9840018"", ""name"": ""Actor C in Q9840013""}, {""uri"": ""http://www.wikidata.org/entity/Q9840017"", ""name"": ""Actor B in Q9840013""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Mighty Aphrodite"", ""name"": ""Actor 1 in Mighty Aphrodite""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Mighty Aphrodite"", ""name"": ""Actor 2 in Mighty Aphrodite""}, {""uri"": ""http://www.wikidata.org/entity/Q9840016"", ""name"": ""Actor A in Q9840013""}]","[""http://dbpedia.org/resource/Genre1_Mighty Aphrodite"", ""Action"", ""http://dbpedia.org/resource/Genre2_Mighty Aphrodite"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q9840021"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q9840022"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
14,"Postino, Il (1994)","http://dbpedia.org/resource/Postino,_Il",Q929187,"[{""uri"": ""http://www.wikidata.org/entity/Q929188"", ""name"": ""Director A of Q929187""}, {""uri"": ""http://dbpedia.org/resource/Director2_Postino, Il"", ""name"": ""Director 2 of Postino, Il""}, {""uri"": ""http://www.wikidata.org/entity/Q929189"", ""name"": ""Director B of Q929187""}, {""uri"": ""http://dbpedia.org/resource/Director1_Postino, Il"", ""name"": ""Director 1 of Postino, Il""}]","[{""uri"": ""http://www.wikidata.org/entity/Q929191"", ""name"": ""Actor B in Q929187""}, {""uri"": ""http://www.wikidata.org/entity/Q929192"", ""name"": ""Actor C in Q929187""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Postino, Il"", ""name"": ""Actor 2 in Postino, Il""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Postino, Il"", ""name"": ""Actor 3 in Postino, Il""}, {""uri"": ""http://www.wikidata.org/entity/Q929190"", ""name"": ""Actor A in Q929187""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Postino, Il"", ""name"": ""Actor 1 in Postino, Il""}]","[""http://dbpedia.org/resource/Genre1_Postino, Il"", ""Action"", ""Drama"", ""http://dbpedia.org/resource/Genre2_Postino, Il""]","[{""uri"": ""http://www.wikidata.org/entity/Q929195"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q929196"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
15,Mr. Holland's Opus (1995),http://dbpedia.org/resource/Mr._Holland's_Opus,Q9879406,"[{""uri"": ""http://www.wikidata.org/entity/Q9879407"", ""name"": ""Director A of Q9879406""}, {""uri"": ""http://dbpedia.org/resource/Director2_Mr. Holland's Opus"", ""name"": ""Director 2 of Mr. Holland's Opus""}, {""uri"": ""http://dbpedia.org/resource/Director1_Mr. Holland's Opus"", ""name"": ""Director 1 of Mr. Holland's Opus""}, {""uri"": ""http://www.wikidata.org/entity/Q9879408"", ""name"": ""Director B of Q9879406""}]","[{""uri"": ""http://dbpedia.org/resource/Actor1_Mr. Holland's Opus"", ""name"": ""Actor 1 in Mr. Holland's Opus""}, {""uri"": ""http://www.wikidata.org/entity/Q9879410"", ""name"": ""Actor B in Q9879406""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Mr. Holland's Opus"", ""name"": ""Actor 3 in Mr. Holland's Opus""}, {""uri"": ""http://www.wikidata.org/entity/Q9879409"", ""name"": ""Actor A in Q9879406""}, {""uri"": ""http://www.wikidata.org/entity/Q9879411"", ""name"": ""Actor C in Q9879406""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Mr. Holland's Opus"", ""name"": ""Actor 2 in Mr. Holland's Opus""}]","[""http://dbpedia.org/resource/Genre2_Mr. Holland's Opus"", ""Action"", ""Drama"", ""http://dbpedia.org/resource/Genre1_Mr. Holland's Opus""]","[{""uri"": ""http://www.wikidata.org/entity/Q9879414"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q9879415"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
16,French Twist (Gazon maudit) (1995),http://dbpedia.org/resource/French_Twist,Q8678226,"[{""uri"": ""http://dbpedia.org/resource/Director1_French Twist"", ""name"": ""Director 1 of French Twist""}, {""uri"": ""http://dbpedia.org/resource/Director2_French Twist"", ""name"": ""Director 2 of French Twist""}, {""uri"": ""http://www.wikidata.org/entity/Q8678227"", ""name"": ""Director A of Q8678226""}, {""uri"": ""http://www.wikidata.org/entity/Q8678228"", ""name"": ""Director B of Q8678226""}]","[{""uri"": ""http://www.wikidata.org/entity/Q8678231"", ""name"": ""Actor C in Q8678226""}, {""uri"": ""http://dbpedia.org/resource/Actor2_French Twist"", ""name"": ""Actor 2 in French Twist""}, {""uri"": ""http://www.wikidata.org/entity/Q8678229"", ""name"": ""Actor A in Q8678226""}, {""uri"": ""http://www.wikidata.org/entity/Q8678230"", ""name"": ""Actor B in Q8678226""}, {""uri"": ""http://dbpedia.org/resource/Actor1_French Twist"", ""name"": ""Actor 1 in French Twist""}, {""uri"": ""http://dbpedia.org/resource/Actor3_French Twist"", ""name"": ""Actor 3 in French Twist""}]","[""http://dbpedia.org/resource/Genre1_French Twist"", ""Action"", ""http://dbpedia.org/resource/Genre2_French Twist"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q8678234"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q8678235"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
17,From Dusk Till Dawn (1996),http://dbpedia.org/resource/From_Dusk_Till_Dawn,Q9070094,"[{""uri"": ""http://www.wikidata.org/entity/Q9070096"", ""name"": ""Director B of Q9070094""}, {""uri"": ""http://dbpedia.org/resource/Director2_From Dusk Till Dawn"", ""name"": ""Director 2 of From Dusk Till Dawn""}, {""uri"": ""http://www.wikidata.org/entity/Q9070095"", ""name"": ""Director A of Q9070094""}, {""uri"": ""http://dbpedia.org/resource/Director1_From Dusk Till Dawn"", ""name"": ""Director 1 of From Dusk Till Dawn""}]","[{""uri"": ""http://dbpedia.org/resource/Actor1_From Dusk Till Dawn"", ""name"": ""Actor 1 in From Dusk Till Dawn""}, {""uri"": ""http://www.wikidata.org/entity/Q9070098"", ""name"": ""Actor B in Q9070094""}, {""uri"": ""http://www.wikidata.org/entity/Q9070099"", ""name"": ""Actor C in Q9070094""}, {""uri"": ""http://dbpedia.org/resource/Actor2_From Dusk Till Dawn"", ""name"": ""Actor 2 in From Dusk Till Dawn""}, {""uri"": ""http://dbpedia.org/resource/Actor3_From Dusk Till Dawn"", ""name"": ""Actor 3 in From Dusk Till Dawn""}, {""uri"": ""http://www.wikidata.org/entity/Q9070097"", ""name"": ""Actor A in Q9070094""}]","[""http://dbpedia.org/resource/Genre2_From Dusk Till Dawn"", ""http://dbpedia.org/resource/Genre1_From Dusk Till Dawn"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q9070102"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q9070103"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
18,"White Balloon, The (1995)","http://dbpedia.org/resource/White_Balloon,_The",Q7428935,"[{""uri"": ""http://www.wikidata.org/entity/Q7428937"", ""name"": ""Director B of Q7428935""}, {""uri"": ""http://www.wikidata.org/entity/Q7428936"", ""name"": ""Director A of Q7428935""}, {""uri"": ""http://dbpedia.org/resource/Director1_White Balloon, The"", ""name"": ""Director 1 of White Balloon, The""}, {""uri"": ""http://dbpedia.org/resource/Director2_White Balloon, The"", ""name"": ""Director 2 of White Balloon, The""}]","[{""uri"": ""http://dbpedia.org/resource/Actor1_White Balloon, The"", ""name"": ""Actor 1 in White Balloon, The""}, {""uri"": ""http://www.wikidata.org/entity/Q7428940"", ""name"": ""Actor C in Q7428935""}, {""uri"": ""http://dbpedia.org/resource/Actor3_White Balloon, The"", ""name"": ""Actor 3 in White Balloon, The""}, {""uri"": ""http://www.wikidata.org/entity/Q7428938"", ""name"": ""Actor A in Q7428935""}, {""uri"": ""http://www.wikidata.org/entity/Q7428939"", ""name"": ""Actor B in Q7428935""}, {""uri"": ""http://dbpedia.org/resource/Actor2_White Balloon, The"", ""name"": ""Actor 2 in White Balloon, The""}]","[""http://dbpedia.org/resource/Genre1_White Balloon, The"", ""Action"", ""http://dbpedia.org/resource/Genre2_White Balloon, The"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q7428943"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q7428944"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
19,Antonia's Line (1995),http://dbpedia.org/resource/Antonia's_Line,Q9001992,"[{""uri"": ""http://dbpedia.org/resource/Director1_Antonia's Line"", ""name"": ""Director 1 of Antonia's Line""}, {""uri"": ""http://www.wikidata.org/entity/Q9001993"", ""name"": ""Director A of Q9001992""}, {""uri"": ""http://dbpedia.org/resource/Director2_Antonia's Line"", ""name"": ""Director 2 of Antonia's Line""}, {""uri"": ""http://www.wikidata.org/entity/Q9001994"", ""name"": ""Director B of Q9001992""}]","[{""uri"": ""http://www.wikidata.org/entity/Q9001996"", ""name"": ""Actor B in Q9001992""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Antonia's Line"", ""name"": ""Actor 2 in Antonia's Line""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Antonia's Line"", ""name"": ""Actor 3 in Antonia's Line""}, {""uri"": ""http://www.wikidata.org/entity/Q9001997"", ""name"": ""Actor C in Q9001992""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Antonia's Line"", ""name"": ""Actor 1 in Antonia's Line""}, {""uri"": ""http://www.wikidata.org/entity/Q9001995"", ""name"": ""Actor A in Q9001992""}]","[""Action"", ""Drama"", ""http://dbpedia.org/resource/Genre1_Antonia's Line"", ""http://dbpedia.org/resource/Genre2_Antonia's Line""]","[{""uri"": ""http://www.wikidata.org/entity/Q9002000"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q9002001"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
20,Angels and Insects (1995),http://dbpedia.org/resource/Angels_and_Insects,Q6776138,"[{""uri"": ""http://dbpedia.org/resource/Director1_Angels and Insects"", ""name"": ""Director 1 of Angels and Insects""}, {""uri"": ""http://dbpedia.org/resource/Director2_Angels and Insects"", ""name"": ""Director 2 of Angels and Insects""}, {""uri"": ""http://www.wikidata.org/entity/Q6776139"", ""name"": ""Director A of Q6776138""}, {""uri"": ""http://www.wikidata.org/entity/Q6776140"", ""name"": ""Director B of Q6776138""}]","[{""uri"": ""http://dbpedia.org/resource/Actor1_Angels and Insects"", ""name"": ""Actor 1 in Angels and Insects""}, {""uri"": ""http://www.wikidata.org/entity/Q6776141"", ""name"": ""Actor A in Q6776138""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Angels and Insects"", ""name"": ""Actor 3 in Angels and Insects""}, {""uri"": ""http://www.wikidata.org/entity/Q6776143"", ""name"": ""Actor C in Q6776138""}, {""uri"": ""http://www.wikidata.org/entity/Q6776142"", ""name"": ""Actor B in Q6776138""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Angels and Insects"", ""name"": ""Actor 2 in Angels and Insects""}]","[""http://dbpedia.org/resource/Genre2_Angels and Insects"", ""http://dbpedia.org/resource/Genre1_Angels and Insects"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q6776146"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q6776147"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
21,Muppet Treasure Island (1996),http://dbpedia.org/resource/Muppet_Treasure_Island,Q909289,"[{""uri"": ""http://dbpedia.org/resource/Director2_Muppet Treasure Island"", ""name"": ""Director 2 of Muppet Treasure Island""}, {""uri"": ""http://dbpedia.org/resource/Director1_Muppet Treasure Island"", ""name"": ""Director 1 of Muppet Treasure Island""}, {""uri"": ""http://www.wikidata.org/entity/Q909290"", ""name"": ""Director A of Q909289""}, {""uri"": ""http://www.wikidata.org/entity/Q909291"", ""name"": ""Director B of Q909289""}]","[{""uri"": ""http://www.wikidata.org/entity/Q909292"", ""name"": ""Actor A in Q909289""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Muppet Treasure Island"", ""name"": ""Actor 1 in Muppet Treasure Island""}, {""uri"": ""http://www.wikidata.org/entity/Q909293"", ""name"": ""Actor B in Q909289""}, {""uri"": ""http://www.wikidata.org/entity/Q909294"", ""name"": ""Actor C in Q909289""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Muppet Treasure Island"", ""name"": ""Actor 3 in Muppet Treasure Island""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Muppet Treasure Island"", ""name"": ""Actor 2 in Muppet Treasure Island""}]","[""http://dbpedia.org/resource/Genre2_Muppet Treasure Island"", ""http://dbpedia.org/resource/Genre1_Muppet Treasure Island"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q909297"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q909298"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
22,Braveheart (1995),http://dbpedia.org/resource/Braveheart,Q7772535,"[{""uri"": ""http://www.wikidata.org/entity/Q7772537"", ""name"": ""Director B of Q7772535""}, {""uri"": ""http://www.wikidata.org/entity/Q7772536"", ""name"": ""Director A of Q7772535""}, {""uri"": ""http://dbpedia.org/resource/Director1_Braveheart"", ""name"": ""Director 1 of Braveheart""}, {""uri"": ""http://dbpedia.org/resource/Director2_Braveheart"", ""name"": ""Director 2 of Braveheart""}]","[{""uri"": ""http://www.wikidata.org/entity/Q7772540"", ""name"": ""Actor C in Q7772535""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Braveheart"", ""name"": ""Actor 2 in Braveheart""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Braveheart"", ""name"": ""Actor 1 in Braveheart""}, {""uri"": ""http://www.wikidata.org/entity/Q7772538"", ""name"": ""Actor A in Q7772535""}, {""uri"": ""http://www.wikidata.org/entity/Q7772539"", ""name"": ""Actor B in Q7772535""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Braveheart"", ""name"": ""Actor 3 in Braveheart""}]","[""http://dbpedia.org/resource/Genre2_Braveheart"", ""Action"", ""http://dbpedia.org/resource/Genre1_Braveheart"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q7772543"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q7772544"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
23,Taxi Driver (1976),http://dbpedia.org/resource/Taxi_Driver,Q4779175,"[{""uri"": ""http://dbpedia.org/resource/Director1_Taxi Driver"", ""name"": ""Director 1 of Taxi Driver""}, {""uri"": ""http://www.wikidata.org/entity/Q4779176"", ""name"": ""Director A of Q4779175""}, {""uri"": ""http://dbpedia.org/resource/Director2_Taxi Driver"", ""name"": ""Director 2 of Taxi Driver""}, {""uri"": ""http://www.wikidata.org/entity/Q4779177"", ""name"": ""Director B of Q4779175""}]","[{""uri"": ""http://dbpedia.org/resource/Actor1_Taxi Driver"", ""name"": ""Actor 1 in Taxi Driver""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Taxi Driver"", ""name"": ""Actor 2 in Taxi Driver""}, {""uri"": ""http://www.wikidata.org/entity/Q4779178"", ""name"": ""Actor A in Q4779175""}, {""uri"": ""http://www.wikidata.org/entity/Q4779180"", ""name"": ""Actor C in Q4779175""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Taxi Driver"", ""name"": ""Actor 3 in Taxi Driver""}, {""uri"": ""http://www.wikidata.org/entity/Q4779179"", ""name"": ""Actor B in Q4779175""}]","[""Action"", ""Drama"", ""http://dbpedia.org/resource/Genre2_Taxi Driver"", ""http://dbpedia.org/resource/Genre1_Taxi Driver""]","[{""uri"": ""http://www.wikidata.org/entity/Q4779183"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q4779184"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
24,Rumble in the Bronx (1995),http://dbpedia.org/resource/Rumble_in_the_Bronx,Q2722222,"[{""uri"": ""http://www.wikidata.org/entity/Q2722223"", ""name"": ""Director A of Q2722222""}, {""uri"": ""http://dbpedia.org/resource/Director1_Rumble in the Bronx"", ""name"": ""Director 1 of Rumble in the Bronx""}, {""uri"": ""http://www.wikidata.org/entity/Q2722224"", ""name"": ""Director B of Q2722222""}, {""uri"": ""http://dbpedia.org/resource/Director2_Rumble in the Bronx"", ""name"": ""Director 2 of Rumble in the Bronx""}]","[{""uri"": ""http://www.wikidata.org/entity/Q2722226"", ""name"": ""Actor B in Q2722222""}, {""uri"": ""http://www.wikidata.org/entity/Q2722227"", ""name"": ""Actor C in Q2722222""}, {""uri"": ""http://www.wikidata.org/entity/Q2722225"", ""name"": ""Actor A in Q2722222""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Rumble in the Bronx"", ""name"": ""Actor 1 in Rumble in the Bronx""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Rumble in the Bronx"", ""name"": ""Actor 2 in Rumble in the Bronx""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Rumble in the Bronx"", ""name"": ""Actor 3 in Rumble in the Bronx""}]","[""http://dbpedia.org/resource/Genre1_Rumble in the Bronx"", ""Action"", ""http://dbpedia.org/resource/Genre2_Rumble in the Bronx"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q2722230"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q2722231"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
25,"Birdcage, The (1996)","http://dbpedia.org/resource/Birdcage,_The",Q1652752,"[{""uri"": ""http://www.wikidata.org/entity/Q1652753"", ""name"": ""Director A of Q1652752""}, {""uri"": ""http://www.wikidata.org/entity/Q1652754"", ""name"": ""Director B of Q1652752""}, {""uri"": ""http://dbpedia.org/resource/Director1_Birdcage, The"", ""name"": ""Director 1 of Birdcage, The""}, {""uri"": ""http://dbpedia.org/resource/Director2_Birdcage, The"", ""name"": ""Director 2 of Birdcage, The""}]","[{""uri"": ""http://dbpedia.org/resource/Actor2_Birdcage, The"", ""name"": ""Actor 2 in Birdcage, The""}, {""uri"": ""http://www.wikidata.org/entity/Q1652756"", ""name"": ""Actor B in Q1652752""}, {""uri"": ""http://www.wikidata.org/entity/Q1652757"", ""name"": ""Actor C in Q1652752""}, {""uri"": ""http://www.wikidata.org/entity/Q1652755"", ""name"": ""Actor A in Q1652752""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Birdcage, The"", ""name"": ""Actor 3 in Birdcage, The""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Birdcage, The"", ""name"": ""Actor 1 in Birdcage, The""}]","[""http://dbpedia.org/resource/Genre2_Birdcage, The"", ""http://dbpedia.org/resource/Genre1_Birdcage, The"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q1652760"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q1652761"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
26,"Brothers McMullen, The (1995)","http://dbpedia.org/resource/Brothers_McMullen,_The",Q3836774,"[{""uri"": ""http://dbpedia.org/resource/Director1_Brothers McMullen, The"", ""name"": ""Director 1 of Brothers McMullen, The""}, {""uri"": ""http://dbpedia.org/resource/Director2_Brothers McMullen, The"", ""name"": ""Director 2 of Brothers McMullen, The""}, {""uri"": ""http://www.wikidata.org/entity/Q3836776"", ""name"": ""Director B of Q3836774""}, {""uri"": ""http://www.wikidata.org/entity/Q3836775"", ""name"": ""Director A of Q3836774""}]","[{""uri"": ""http://www.wikidata.org/entity/Q3836777"", ""name"": ""Actor A in Q3836774""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Brothers McMullen, The"", ""name"": ""Actor 2 in Brothers McMullen, The""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Brothers McMullen, The"", ""name"": ""Actor 1 in Brothers McMullen, The""}, {""uri"": ""http://www.wikidata.org/entity/Q3836779"", ""name"": ""Actor C in Q3836774""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Brothers McMullen, The"", ""name"": ""Actor 3 in Brothers McMullen, The""}, {""uri"": ""http://www.wikidata.org/entity/Q3836778"", ""name"": ""Actor B in Q3836774""}]","[""http://dbpedia.org/resource/Genre2_Brothers McMullen, The"", ""http://dbpedia.org/resource/Genre1_Brothers McMullen, The"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q3836782"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q3836783"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
27,Bad Boys (1995),http://dbpedia.org/resource/Bad_Boys,Q3795729,"[{""uri"": ""http://dbpedia.org/resource/Director1_Bad Boys"", ""name"": ""Director 1 of Bad Boys""}, {""uri"": ""http://dbpedia.org/resource/Director2_Bad Boys"", ""name"": ""Director 2 of Bad Boys""}, {""uri"": ""http://www.wikidata.org/entity/Q3795731"", ""name"": ""Director B of Q3795729""}, {""uri"": ""http://www.wikidata.org/entity/Q3795730"", ""name"": ""Director A of Q3795729""}]","[{""uri"": ""http://www.wikidata.org/entity/Q3795732"", ""name"": ""Actor A in Q3795729""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Bad Boys"", ""name"": ""Actor 2 in Bad Boys""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Bad Boys"", ""name"": ""Actor 3 in Bad Boys""}, {""uri"": ""http://www.wikidata.org/entity/Q3795733"", ""name"": ""Actor B in Q3795729""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Bad Boys"", ""name"": ""Actor 1 in Bad Boys""}, {""uri"": ""http://www.wikidata.org/entity/Q3795734"", ""name"": ""Actor C in Q3795729""}]","[""http://dbpedia.org/resource/Genre2_Bad Boys"", ""Action"", ""http://dbpedia.org/resource/Genre1_Bad Boys"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q3795737"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q3795738"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
28,Apollo 13 (1995),http://dbpedia.org/resource/Apollo_13,Q8024197,"[{""uri"": ""http://www.wikidata.org/entity/Q8024198"", ""name"": ""Director A of Q8024197""}, {""uri"": ""http://dbpedia.org/resource/Director2_Apollo 13"", ""name"": ""Director 2 of Apollo 13""}, {""uri"": ""http://www.wikidata.org/entity/Q8024199"", ""name"": ""Director B of Q8024197""}, {""uri"": ""http://dbpedia.org/resource/Director1_Apollo 13"", ""name"": ""Director 1 of Apollo 13""}]","[{""uri"": ""http://www.wikidata.org/entity/Q8024202"", ""name"": ""Actor C in Q8024197""}, {""uri"": ""http://dbpedia.org/resource/Actor2_Apollo 13"", ""name"": ""Actor 2 in Apollo 13""}, {""uri"": ""http://www.wikidata.org/entity/Q8024200"", ""name"": ""Actor A in Q8024197""}, {""uri"": ""http://dbpedia.org/resource/Actor1_Apollo 13"", ""name"": ""Actor 1 in Apollo 13""}, {""uri"": ""http://www.wikidata.org/entity/Q8024201"", ""name"": ""Actor B in Q8024197""}, {""uri"": ""http://dbpedia.org/resource/Actor3_Apollo 13"", ""name"": ""Actor 3 in Apollo 13""}]","[""http://dbpedia.org/resource/Genre2_Apollo 13"", ""http://dbpedia.org/resource/Genre1_Apollo 13"", ""Action"", ""Drama""]","[{""uri"": ""http://www.wikidata.org/entity/Q8024205"", ""name"": ""Best Picture""}, {""uri"": ""http://www.wikidata.org/entity/Q8024206"", ""name"": ""Best Director""}]",125,50000000,100000000,United States
