movie_id,title,dbpedia_uri,wikidata_id
951,"Indian in the Cupboard, The (1995)","http://dbpedia.org/resource/Indian_in_the_Cupboard,_The",Q6286789
952,Blue in the Face (1995),http://dbpedia.org/resource/Blue_in_the_Face,Q9808340
953,Unstrung Heroes (1995),http://dbpedia.org/resource/Unstrung_Heroes,Q8888979
954,Unzipped (1995),http://dbpedia.org/resource/Unzipped,Q5315351
955,Before Sunrise (1995),http://dbpedia.org/resource/Before_Sunrise,Q150928
956,Nobody's Fool (1994),http://dbpedia.org/resource/Nobody's_Fool,Q3079550
957,Pushing Hands (1992),http://dbpedia.org/resource/Pushing_Hands,Q3758917
958,To Live (Huozhe) (1994),http://dbpedia.org/resource/To_Live,Q2356617
959,Dazed and Confused (1993),http://dbpedia.org/resource/Dazed_and_Confused,Q2991656
960,Naked (1993),http://dbpedia.org/resource/Naked,Q7419349
961,Orlando (1993),http://dbpedia.org/resource/Orlando,Q2457322
962,Ruby in Paradise (1993),http://dbpedia.org/resource/Ruby_in_Paradise,Q7418041
963,Some Folks Call It a Sling Blade (1993),http://dbpedia.org/resource/Some_Folks_Call_It_a_Sling_Blade,Q9671789
964,"Month by the Lake, A (1995)","http://dbpedia.org/resource/Month_by_the_Lake,_A",Q87349
965,Funny Face (1957),http://dbpedia.org/resource/Funny_Face,Q1117993
966,"Affair to Remember, An (1957)","http://dbpedia.org/resource/Affair_to_Remember,_An",Q5003083
967,Little Lord Fauntleroy (1936),http://dbpedia.org/resource/Little_Lord_Fauntleroy,Q2765903
968,"Inspector General, The (1949)","http://dbpedia.org/resource/Inspector_General,_The",Q2428317
969,Winnie the Pooh and the Blustery Day (1968),http://dbpedia.org/resource/Winnie_the_Pooh_and_the_Blustery_Day,Q7490657
970,Hear My Song (1991),http://dbpedia.org/resource/Hear_My_Song,Q1274837
971,Mediterraneo (1991),http://dbpedia.org/resource/Mediterraneo,Q5318665
972,Passion Fish (1992),http://dbpedia.org/resource/Passion_Fish,Q3141140
973,Grateful Dead (1995),http://dbpedia.org/resource/Grateful_Dead,Q6941243
974,Eye for an Eye (1996),http://dbpedia.org/resource/Eye_for_an_Eye,Q2753739
975,Fear (1996),http://dbpedia.org/resource/Fear,Q5931400
976,Solo (1996),http://dbpedia.org/resource/Solo,Q3530792
977,"Substitute, The (1996)","http://dbpedia.org/resource/Substitute,_The",Q3520158
978,Heaven's Prisoners (1996),http://dbpedia.org/resource/Heaven's_Prisoners,Q7768950
979,"Trigger Effect, The (1996)","http://dbpedia.org/resource/Trigger_Effect,_The",Q2073238
980,Mother Night (1996),http://dbpedia.org/resource/Mother_Night,Q5695509
981,Dangerous Ground (1997),http://dbpedia.org/resource/Dangerous_Ground,Q4365713
982,Maximum Risk (1996),http://dbpedia.org/resource/Maximum_Risk,Q7111888
983,"Rich Man's Wife, The (1996)","http://dbpedia.org/resource/Rich_Man's_Wife,_The",Q8529575
984,Shadow Conspiracy (1997),http://dbpedia.org/resource/Shadow_Conspiracy,Q3680699
985,Blood & Wine (1997),http://dbpedia.org/resource/Blood_&_Wine,Q8630782
986,Turbulence (1997),http://dbpedia.org/resource/Turbulence,Q6981976
987,Underworld (1997),http://dbpedia.org/resource/Underworld,Q9636049
988,"Beautician and the Beast, The (1997)","http://dbpedia.org/resource/Beautician_and_the_Beast,_The",Q6930959
989,Cats Don't Dance (1997),http://dbpedia.org/resource/Cats_Don't_Dance,Q9501403
990,Anna Karenina (1997),http://dbpedia.org/resource/Anna_Karenina,Q8172366
991,Keys to Tulsa (1997),http://dbpedia.org/resource/Keys_to_Tulsa,Q1850959
992,Head Above Water (1996),http://dbpedia.org/resource/Head_Above_Water,Q4472941
993,Hercules (1997),http://dbpedia.org/resource/Hercules,Q3857176
994,"Last Time I Committed Suicide, The (1997)","http://dbpedia.org/resource/Last_Time_I_Committed_Suicide,_The",Q4563354
995,"Kiss Me, Guido (1997)","http://dbpedia.org/resource/Kiss_Me,_Guido",Q5454983
996,"Big Green, The (1995)","http://dbpedia.org/resource/Big_Green,_The",Q4015673
997,Stuart Saves His Family (1995),http://dbpedia.org/resource/Stuart_Saves_His_Family,Q4961856
998,Cabin Boy (1994),http://dbpedia.org/resource/Cabin_Boy,Q1385078
999,Clean Slate (1994),http://dbpedia.org/resource/Clean_Slate,Q7797630
1000,Lightning Jack (1994),http://dbpedia.org/resource/Lightning_Jack,Q2904154
1001,"Stupids, The (1996)","http://dbpedia.org/resource/Stupids,_The",Q7392935
1002,"Pest, The (1997)","http://dbpedia.org/resource/Pest,_The",Q9614069
1003,That Darn Cat! (1997),http://dbpedia.org/resource/That_Darn_Cat!,Q7815394
1004,Geronimo: An American Legend (1993),http://dbpedia.org/resource/Geronimo:_An_American_Legend,Q6242432
1005,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)","http://dbpedia.org/resource/Double_vie_de_Véronique,_La",Q4956775
1006,Until the End of the World (Bis ans Ende der Welt) (1991),http://dbpedia.org/resource/Until_the_End_of_the_World,Q623546
1007,Waiting for Guffman (1996),http://dbpedia.org/resource/Waiting_for_Guffman,Q9575640
1008,I Shot Andy Warhol (1996),http://dbpedia.org/resource/I_Shot_Andy_Warhol,Q5325167
1009,Stealing Beauty (1996),http://dbpedia.org/resource/Stealing_Beauty,Q9160612
1010,Basquiat (1996),http://dbpedia.org/resource/Basquiat,Q933239
1011,2 Days in the Valley (1996),http://dbpedia.org/resource/2_Days_in_the_Valley,Q8510022
1012,Private Parts (1997),http://dbpedia.org/resource/Private_Parts,Q9986152
1013,Anaconda (1997),http://dbpedia.org/resource/Anaconda,Q9412256
1014,Romy and Michele's High School Reunion (1997),http://dbpedia.org/resource/Romy_and_Michele's_High_School_Reunion,Q5799098
1015,Shiloh (1997),http://dbpedia.org/resource/Shiloh,Q4508395
1016,Con Air (1997),http://dbpedia.org/resource/Con_Air,Q9246871
1017,Trees Lounge (1996),http://dbpedia.org/resource/Trees_Lounge,Q6932571
1018,Tie Me Up! Tie Me Down! (1990),http://dbpedia.org/resource/Tie_Me_Up!_Tie_Me_Down!,Q5277430
1019,"Die xue shuang xiong (Killer, The) (1989)",http://dbpedia.org/resource/Die_xue_shuang_xiong,Q3551076
1020,Gaslight (1944),http://dbpedia.org/resource/Gaslight,Q3254612
1021,8 1/2 (1963),http://dbpedia.org/resource/8_1/2,Q5067276
1022,"Fast, Cheap & Out of Control (1997)","http://dbpedia.org/resource/Fast,_Cheap_&_Out_of_Control",Q6855534
1023,Fathers' Day (1997),http://dbpedia.org/resource/Fathers'_Day,Q6299784
1024,Mrs. Dalloway (1997),http://dbpedia.org/resource/Mrs._Dalloway,Q3232248
1025,Fire Down Below (1997),http://dbpedia.org/resource/Fire_Down_Below,Q327891
1026,"Lay of the Land, The (1997)","http://dbpedia.org/resource/Lay_of_the_Land,_The",Q7864899
1027,"Shooter, The (1995)","http://dbpedia.org/resource/Shooter,_The",Q5019081
1028,Grumpier Old Men (1995),http://dbpedia.org/resource/Grumpier_Old_Men,Q7726705
1029,Jury Duty (1995),http://dbpedia.org/resource/Jury_Duty,Q8655479
1030,"Beverly Hillbillies, The (1993)","http://dbpedia.org/resource/Beverly_Hillbillies,_The",Q5051376
1031,Lassie (1994),http://dbpedia.org/resource/Lassie,Q6789540
1032,Little Big League (1994),http://dbpedia.org/resource/Little_Big_League,Q6963341
1033,Homeward Bound II: Lost in San Francisco (1996),http://dbpedia.org/resource/Homeward_Bound_II:_Lost_in_San_Francisco,Q4809117
1034,"Quest, The (1996)","http://dbpedia.org/resource/Quest,_The",Q8036939
1035,Cool Runnings (1993),http://dbpedia.org/resource/Cool_Runnings,Q4427235
1036,Drop Dead Fred (1991),http://dbpedia.org/resource/Drop_Dead_Fred,Q3120280
1037,Grease 2 (1982),http://dbpedia.org/resource/Grease_2,Q2403992
1038,Switchback (1997),http://dbpedia.org/resource/Switchback,Q7762277
1039,Hamlet (1996),http://dbpedia.org/resource/Hamlet,Q5253786
1040,Two if by Sea (1996),http://dbpedia.org/resource/Two_if_by_Sea,Q3301169
1041,Forget Paris (1995),http://dbpedia.org/resource/Forget_Paris,Q5765194
1042,Just Cause (1995),http://dbpedia.org/resource/Just_Cause,Q320399
1043,Rent-a-Kid (1995),http://dbpedia.org/resource/Rent-a-Kid,Q5243673
1044,"Paper, The (1994)","http://dbpedia.org/resource/Paper,_The",Q3014294
1045,Fearless (1993),http://dbpedia.org/resource/Fearless,Q9152032
1046,Malice (1993),http://dbpedia.org/resource/Malice,Q4569271
1047,Multiplicity (1996),http://dbpedia.org/resource/Multiplicity,Q5304210
1048,She's the One (1996),http://dbpedia.org/resource/She's_the_One,Q5069224
1049,House Arrest (1996),http://dbpedia.org/resource/House_Arrest,Q2515980
1050,"Ghost and Mrs. Muir, The (1947)","http://dbpedia.org/resource/Ghost_and_Mrs._Muir,_The",Q9773120
1051,"Associate, The (1996)","http://dbpedia.org/resource/Associate,_The",Q5656627
1052,Dracula: Dead and Loving It (1995),http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It,Q4721281
1053,Now and Then (1995),http://dbpedia.org/resource/Now_and_Then,Q9274142
1054,Mr. Wrong (1996),http://dbpedia.org/resource/Mr._Wrong,Q8895173
1055,"Simple Twist of Fate, A (1994)","http://dbpedia.org/resource/Simple_Twist_of_Fate,_A",Q2783690
1056,Cronos (1992),http://dbpedia.org/resource/Cronos,Q2353774
1057,"Pallbearer, The (1996)","http://dbpedia.org/resource/Pallbearer,_The",Q9526163
1058,"War, The (1994)","http://dbpedia.org/resource/War,_The",Q4313153
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),http://dbpedia.org/resource/Don't_Be_a_Menace_to_South_Central_While_Drinking_Your_Juice_in_the_Hood,Q1581959
1060,"Adventures of Pinocchio, The (1996)","http://dbpedia.org/resource/Adventures_of_Pinocchio,_The",Q2057420
1061,"Evening Star, The (1996)","http://dbpedia.org/resource/Evening_Star,_The",Q2458296
1062,Four Days in September (1997),http://dbpedia.org/resource/Four_Days_in_September,Q7717695
1063,"Little Princess, A (1995)","http://dbpedia.org/resource/Little_Princess,_A",Q3217636
1064,Crossfire (1947),http://dbpedia.org/resource/Crossfire,Q4640183
1065,Koyaanisqatsi (1983),http://dbpedia.org/resource/Koyaanisqatsi,Q1005068
1066,Balto (1995),http://dbpedia.org/resource/Balto,Q8992400
1067,Bottle Rocket (1996),http://dbpedia.org/resource/Bottle_Rocket,Q3955890
1068,"Star Maker, The (Uomo delle stelle, L') (1995)","http://dbpedia.org/resource/Star_Maker,_The",Q7328340
1069,Amateur (1994),http://dbpedia.org/resource/Amateur,Q1513077
1070,Living in Oblivion (1995),http://dbpedia.org/resource/Living_in_Oblivion,Q2697329
1071,Party Girl (1995),http://dbpedia.org/resource/Party_Girl,Q901354
1072,"Pyromaniac's Love Story, A (1995)","http://dbpedia.org/resource/Pyromaniac's_Love_Story,_A",Q2022839
1073,Shallow Grave (1994),http://dbpedia.org/resource/Shallow_Grave,Q1843479
1074,Reality Bites (1994),http://dbpedia.org/resource/Reality_Bites,Q8871067
1075,"Man of No Importance, A (1994)","http://dbpedia.org/resource/Man_of_No_Importance,_A",Q1286436
1076,"Pagemaster, The (1994)","http://dbpedia.org/resource/Pagemaster,_The",Q5077137
1077,Love and a .45 (1994),http://dbpedia.org/resource/Love_and_a_.45,Q3169871
1078,Oliver & Company (1988),http://dbpedia.org/resource/Oliver_&_Company,Q9977448
1079,Joe's Apartment (1996),http://dbpedia.org/resource/Joe's_Apartment,Q592511
1080,Celestial Clockwork (1994),http://dbpedia.org/resource/Celestial_Clockwork,Q2238989
1081,Curdled (1996),http://dbpedia.org/resource/Curdled,Q6425682
1082,Female Perversions (1996),http://dbpedia.org/resource/Female_Perversions,Q5899883
1083,Albino Alligator (1996),http://dbpedia.org/resource/Albino_Alligator,Q4973103
1084,Anne Frank Remembered (1995),http://dbpedia.org/resource/Anne_Frank_Remembered,Q1250282
1085,Carried Away (1996),http://dbpedia.org/resource/Carried_Away,Q452119
1086,It's My Party (1995),http://dbpedia.org/resource/It's_My_Party,Q296182
1087,Bloodsport 2 (1995),http://dbpedia.org/resource/Bloodsport_2,Q8902645
1088,Double Team (1997),http://dbpedia.org/resource/Double_Team,Q412944
1089,Speed 2: Cruise Control (1997),http://dbpedia.org/resource/Speed_2:_Cruise_Control,Q728201
1090,Sliver (1993),http://dbpedia.org/resource/Sliver,Q1668986
1091,Pete's Dragon (1977),http://dbpedia.org/resource/Pete's_Dragon,Q5028779
1092,Dear God (1996),http://dbpedia.org/resource/Dear_God,Q5686537
1093,Live Nude Girls (1995),http://dbpedia.org/resource/Live_Nude_Girls,Q5129914
1094,"Thin Line Between Love and Hate, A (1996)","http://dbpedia.org/resource/Thin_Line_Between_Love_and_Hate,_A",Q6057234
1095,High School High (1996),http://dbpedia.org/resource/High_School_High,Q9475788
1096,Commandments (1997),http://dbpedia.org/resource/Commandments,Q3309276
1097,"Hate (Haine, La) (1995)",http://dbpedia.org/resource/Hate,Q7475942
1098,Flirting With Disaster (1996),http://dbpedia.org/resource/Flirting_With_Disaster,Q6990131
1099,"Red Firecracker, Green Firecracker (1994)","http://dbpedia.org/resource/Red_Firecracker,_Green_Firecracker",Q202275
1100,What Happened Was... (1994),http://dbpedia.org/resource/What_Happened_Was...,Q4624079
1101,Six Degrees of Separation (1993),http://dbpedia.org/resource/Six_Degrees_of_Separation,Q4270975
1102,Two Much (1996),http://dbpedia.org/resource/Two_Much,Q5427733
1103,Trust (1990),http://dbpedia.org/resource/Trust,Q3929276
1104,C'est arrivé près de chez vous (1992),http://dbpedia.org/resource/C'est_arrivé_près_de_chez_vous,Q5956506
1105,Firestorm (1998),http://dbpedia.org/resource/Firestorm,Q8032652
1106,"Newton Boys, The (1998)","http://dbpedia.org/resource/Newton_Boys,_The",Q6028990
1107,Beyond Rangoon (1995),http://dbpedia.org/resource/Beyond_Rangoon,Q2335175
1108,Feast of July (1995),http://dbpedia.org/resource/Feast_of_July,Q4077658
1109,Death and the Maiden (1994),http://dbpedia.org/resource/Death_and_the_Maiden,Q5204025
1110,Tank Girl (1995),http://dbpedia.org/resource/Tank_Girl,Q3930336
1111,Double Happiness (1994),http://dbpedia.org/resource/Double_Happiness,Q8544937
1112,Cobb (1994),http://dbpedia.org/resource/Cobb,Q4831519
1113,Mrs. Parker and the Vicious Circle (1994),http://dbpedia.org/resource/Mrs._Parker_and_the_Vicious_Circle,Q1035518
1114,Faithful (1996),http://dbpedia.org/resource/Faithful,Q205988
1115,Twelfth Night (1996),http://dbpedia.org/resource/Twelfth_Night,Q3246479
1116,"Mark of Zorro, The (1940)","http://dbpedia.org/resource/Mark_of_Zorro,_The",Q3507388
1117,Surviving Picasso (1996),http://dbpedia.org/resource/Surviving_Picasso,Q161543
1118,Up in Smoke (1978),http://dbpedia.org/resource/Up_in_Smoke,Q4942978
1119,Some Kind of Wonderful (1987),http://dbpedia.org/resource/Some_Kind_of_Wonderful,Q6200714
1120,I'm Not Rappaport (1996),http://dbpedia.org/resource/I'm_Not_Rappaport,Q9066630
1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)","http://dbpedia.org/resource/Umbrellas_of_Cherbourg,_The",Q2898816
1122,They Made Me a Criminal (1939),http://dbpedia.org/resource/They_Made_Me_a_Criminal,Q6112763
1123,"Last Time I Saw Paris, The (1954)","http://dbpedia.org/resource/Last_Time_I_Saw_Paris,_The",Q5997227
1124,"Farewell to Arms, A (1932)","http://dbpedia.org/resource/Farewell_to_Arms,_A",Q2797703
1125,"Innocents, The (1961)","http://dbpedia.org/resource/Innocents,_The",Q2945281
1126,"Old Man and the Sea, The (1958)","http://dbpedia.org/resource/Old_Man_and_the_Sea,_The",Q851205
1127,"Truman Show, The (1998)","http://dbpedia.org/resource/Truman_Show,_The",Q4325128
1128,Heidi Fleiss: Hollywood Madam (1995) ,http://dbpedia.org/resource/Heidi_Fleiss:_Hollywood_Madam,Q9648599
1129,Chungking Express (1994),http://dbpedia.org/resource/Chungking_Express,Q9182966
1130,Jupiter's Wife (1994),http://dbpedia.org/resource/Jupiter's_Wife,Q9765300
1131,Safe (1995),http://dbpedia.org/resource/Safe,Q6929183
1132,Feeling Minnesota (1996),http://dbpedia.org/resource/Feeling_Minnesota,Q4409737
1133,Escape to Witch Mountain (1975),http://dbpedia.org/resource/Escape_to_Witch_Mountain,Q6795096
1134,Get on the Bus (1996),http://dbpedia.org/resource/Get_on_the_Bus,Q9282956
1135,"Doors, The (1991)","http://dbpedia.org/resource/Doors,_The",Q1107431
1136,Ghosts of Mississippi (1996),http://dbpedia.org/resource/Ghosts_of_Mississippi,Q8966997
1137,Beautiful Thing (1996),http://dbpedia.org/resource/Beautiful_Thing,Q6025267
1138,Best Men (1997),http://dbpedia.org/resource/Best_Men,Q8861166
1139,Hackers (1995),http://dbpedia.org/resource/Hackers,Q5606817
1140,"Road to Wellville, The (1994)","http://dbpedia.org/resource/Road_to_Wellville,_The",Q103099
1141,"War Room, The (1993)","http://dbpedia.org/resource/War_Room,_The",Q1735978
1142,When We Were Kings (1996),http://dbpedia.org/resource/When_We_Were_Kings,Q7203016
1143,Hard Eight (1996),http://dbpedia.org/resource/Hard_Eight,Q2724036
1144,"Quiet Room, The (1996)","http://dbpedia.org/resource/Quiet_Room,_The",Q7567226
1145,Blue Chips (1994),http://dbpedia.org/resource/Blue_Chips,Q1241971
1146,Calendar Girl (1993),http://dbpedia.org/resource/Calendar_Girl,Q197427
1147,My Family (1995),http://dbpedia.org/resource/My_Family,Q1842142
1148,Tom & Viv (1994),http://dbpedia.org/resource/Tom_&_Viv,Q1036528
1149,Walkabout (1971),http://dbpedia.org/resource/Walkabout,Q2935082
1150,Last Dance (1996),http://dbpedia.org/resource/Last_Dance,Q3288195
1151,Original Gangstas (1996),http://dbpedia.org/resource/Original_Gangstas,Q3709279
1152,In Love and War (1996),http://dbpedia.org/resource/In_Love_and_War,Q9579466
1153,Backbeat (1993),http://dbpedia.org/resource/Backbeat,Q6586347
1154,Alphaville (1965),http://dbpedia.org/resource/Alphaville,Q334356
1155,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",http://dbpedia.org/resource/Rendezvous_in_Paris,Q8474674
1156,Cyclo (1995),http://dbpedia.org/resource/Cyclo,Q2756525
1157,"Relic, The (1997)","http://dbpedia.org/resource/Relic,_The",Q7926734
1158,"Fille seule, La (A Single Girl) (1995)","http://dbpedia.org/resource/Fille_seule,_La",Q6388317
1159,Stalker (1979),http://dbpedia.org/resource/Stalker,Q4607899
1160,Love! Valour! Compassion! (1997),http://dbpedia.org/resource/Love!_Valour!_Compassion!,Q7925424
1161,Palookaville (1996),http://dbpedia.org/resource/Palookaville,Q3728220
1162,Phat Beach (1996),http://dbpedia.org/resource/Phat_Beach,Q95783
1163,"Portrait of a Lady, The (1996)","http://dbpedia.org/resource/Portrait_of_a_Lady,_The",Q3809452
1164,Zeus and Roxanne (1997),http://dbpedia.org/resource/Zeus_and_Roxanne,Q3315476
1165,Big Bully (1996),http://dbpedia.org/resource/Big_Bully,Q8818399
1166,Love & Human Remains (1993),http://dbpedia.org/resource/Love_&_Human_Remains,Q3806442
1167,"Sum of Us, The (1994)","http://dbpedia.org/resource/Sum_of_Us,_The",Q3940025
1168,Little Buddha (1993),http://dbpedia.org/resource/Little_Buddha,Q2297
1169,Fresh (1994),http://dbpedia.org/resource/Fresh,Q6911645
1170,Spanking the Monkey (1994),http://dbpedia.org/resource/Spanking_the_Monkey,Q9041119
1171,Wild Reeds (1994),http://dbpedia.org/resource/Wild_Reeds,Q9187364
1172,"Women, The (1939)","http://dbpedia.org/resource/Women,_The",Q4771250
1173,Bliss (1997),http://dbpedia.org/resource/Bliss,Q1528369
1174,Caught (1996),http://dbpedia.org/resource/Caught,Q7165337
1175,Hugo Pool (1997),http://dbpedia.org/resource/Hugo_Pool,Q3457089
1176,Welcome To Sarajevo (1997),http://dbpedia.org/resource/Welcome_To_Sarajevo,Q3119461
1177,Dunston Checks In (1996),http://dbpedia.org/resource/Dunston_Checks_In,Q6342437
1178,Major Payne (1994),http://dbpedia.org/resource/Major_Payne,Q6638101
1179,Man of the House (1995),http://dbpedia.org/resource/Man_of_the_House,Q771320
1180,I Love Trouble (1994),http://dbpedia.org/resource/I_Love_Trouble,Q7858547
1181,"Low Down Dirty Shame, A (1994)","http://dbpedia.org/resource/Low_Down_Dirty_Shame,_A",Q8939860
1182,Cops and Robbersons (1994),http://dbpedia.org/resource/Cops_and_Robbersons,Q2304930
1183,"Cowboy Way, The (1994)","http://dbpedia.org/resource/Cowboy_Way,_The",Q7145218
1184,"Endless Summer 2, The (1994)","http://dbpedia.org/resource/Endless_Summer_2,_The",Q285168
1185,In the Army Now (1994),http://dbpedia.org/resource/In_the_Army_Now,Q5437003
1186,"Inkwell, The (1994)","http://dbpedia.org/resource/Inkwell,_The",Q8051784
1187,Switchblade Sisters (1975),http://dbpedia.org/resource/Switchblade_Sisters,Q7015656
1188,Young Guns II (1990),http://dbpedia.org/resource/Young_Guns_II,Q6010144
1189,Prefontaine (1997),http://dbpedia.org/resource/Prefontaine,Q7215705
1190,That Old Feeling (1997),http://dbpedia.org/resource/That_Old_Feeling,Q4023622
1191,"Letter From Death Row, A (1998)","http://dbpedia.org/resource/Letter_From_Death_Row,_A",Q2964349
1192,"Boys of St. Vincent, The (1993)","http://dbpedia.org/resource/Boys_of_St._Vincent,_The",Q8700132
1193,Before the Rain (Pred dozhdot) (1994),http://dbpedia.org/resource/Before_the_Rain,Q9439925
1194,Once Were Warriors (1994),http://dbpedia.org/resource/Once_Were_Warriors,Q9787299
1195,Strawberry and Chocolate (Fresa y chocolate) (1993),http://dbpedia.org/resource/Strawberry_and_Chocolate,Q1796478
1196,"Savage Nights (Nuits fauves, Les) (1992)",http://dbpedia.org/resource/Savage_Nights,Q4175974
1197,"Family Thing, A (1996)","http://dbpedia.org/resource/Family_Thing,_A",Q559222
1198,Purple Noon (1960),http://dbpedia.org/resource/Purple_Noon,Q3445564
1199,Cemetery Man (Dellamorte Dellamore) (1994),http://dbpedia.org/resource/Cemetery_Man,Q7565840
1200,Kim (1950),http://dbpedia.org/resource/Kim,Q1413299
1201,Marlene Dietrich: Shadow and Light (1996) ,http://dbpedia.org/resource/Marlene_Dietrich:_Shadow_and_Light,Q7219247
1202,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)","http://dbpedia.org/resource/Maybe,_Maybe_Not",Q8406206
1203,Top Hat (1935),http://dbpedia.org/resource/Top_Hat,Q1515500
1204,To Be or Not to Be (1942),http://dbpedia.org/resource/To_Be_or_Not_to_Be,Q9159023
1205,"Secret Agent, The (1996)","http://dbpedia.org/resource/Secret_Agent,_The",Q2793488
1206,Amos & Andrew (1993),http://dbpedia.org/resource/Amos_&_Andrew,Q1745
1207,Jade (1995),http://dbpedia.org/resource/Jade,Q1339888
1208,Kiss of Death (1995),http://dbpedia.org/resource/Kiss_of_Death,Q2359611
1209,Mixed Nuts (1994),http://dbpedia.org/resource/Mixed_Nuts,Q6129519
1210,Virtuosity (1995),http://dbpedia.org/resource/Virtuosity,Q2595219
1211,Blue Sky (1994),http://dbpedia.org/resource/Blue_Sky,Q2892457
1212,Flesh and Bone (1993),http://dbpedia.org/resource/Flesh_and_Bone,Q3832576
1213,Guilty as Sin (1993),http://dbpedia.org/resource/Guilty_as_Sin,Q7503972
1214,In the Realm of the Senses (Ai no corrida) (1976),http://dbpedia.org/resource/In_the_Realm_of_the_Senses,Q3705976
1215,Barb Wire (1996),http://dbpedia.org/resource/Barb_Wire,Q5558912
1216,Kissed (1996),http://dbpedia.org/resource/Kissed,Q6993008
1217,Assassins (1995),http://dbpedia.org/resource/Assassins,Q1523886
1218,Friday (1995),http://dbpedia.org/resource/Friday,Q3472023
1219,"Goofy Movie, A (1995)","http://dbpedia.org/resource/Goofy_Movie,_A",Q4418405
1220,Higher Learning (1995),http://dbpedia.org/resource/Higher_Learning,Q970169
1221,When a Man Loves a Woman (1994),http://dbpedia.org/resource/When_a_Man_Loves_a_Woman,Q4154537
1222,Judgment Night (1993),http://dbpedia.org/resource/Judgment_Night,Q3370452
1223,King of the Hill (1993),http://dbpedia.org/resource/King_of_the_Hill,Q6193428
1224,"Scout, The (1994)","http://dbpedia.org/resource/Scout,_The",Q6681576
1225,Angus (1995),http://dbpedia.org/resource/Angus,Q8933646
1226,Night Falls on Manhattan (1997),http://dbpedia.org/resource/Night_Falls_on_Manhattan,Q7430776
1227,"Awfully Big Adventure, An (1995)","http://dbpedia.org/resource/Awfully_Big_Adventure,_An",Q1101319
1228,Under Siege 2: Dark Territory (1995),http://dbpedia.org/resource/Under_Siege_2:_Dark_Territory,Q253008
1229,Poison Ivy II (1995),http://dbpedia.org/resource/Poison_Ivy_II,Q6120631
1230,Ready to Wear (Pret-A-Porter) (1994),http://dbpedia.org/resource/Ready_to_Wear,Q7271957
1231,Marked for Death (1990),http://dbpedia.org/resource/Marked_for_Death,Q4101192
1232,Madonna: Truth or Dare (1991),http://dbpedia.org/resource/Madonna:_Truth_or_Dare,Q1179792
1233,Nénette et Boni (1996),http://dbpedia.org/resource/Nénette_et_Boni,Q4182353
1234,Chairman of the Board (1998),http://dbpedia.org/resource/Chairman_of_the_Board,Q4194675
1235,"Big Bang Theory, The (1994)","http://dbpedia.org/resource/Big_Bang_Theory,_The",Q2152149
1236,"Other Voices, Other Rooms (1997)","http://dbpedia.org/resource/Other_Voices,_Other_Rooms",Q5313312
1237,Twisted (1996),http://dbpedia.org/resource/Twisted,Q3996387
1238,Full Speed (1996),http://dbpedia.org/resource/Full_Speed,Q2947867
1239,Cutthroat Island (1995),http://dbpedia.org/resource/Cutthroat_Island,Q7827122
1240,Ghost in the Shell (Kokaku kidotai) (1995),http://dbpedia.org/resource/Ghost_in_the_Shell,Q7856787
1241,"Van, The (1996)","http://dbpedia.org/resource/Van,_The",Q7144553
1242,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)","http://dbpedia.org/resource/Old_Lady_Who_Walked_in_the_Sea,_The",Q5442692
1243,Night Flier (1997),http://dbpedia.org/resource/Night_Flier,Q5357702
1244,Metro (1997),http://dbpedia.org/resource/Metro,Q6764397
1245,Gridlock'd (1997),http://dbpedia.org/resource/Gridlock'd,Q6911300
1246,Bushwhacked (1995),http://dbpedia.org/resource/Bushwhacked,Q8203182
1247,Bad Girls (1994),http://dbpedia.org/resource/Bad_Girls,Q5914145
1248,Blink (1994),http://dbpedia.org/resource/Blink,Q6001432
1249,For Love or Money (1993),http://dbpedia.org/resource/For_Love_or_Money,Q7439211
1250,Best of the Best 3: No Turning Back (1995),http://dbpedia.org/resource/Best_of_the_Best_3:_No_Turning_Back,Q7852331
1251,A Chef in Love (1996),http://dbpedia.org/resource/A_Chef_in_Love,Q7769965
1252,"Contempt (Mépris, Le) (1963)",http://dbpedia.org/resource/Contempt,Q9652876
1253,"Tie That Binds, The (1995)","http://dbpedia.org/resource/Tie_That_Binds,_The",Q8729041
1254,Gone Fishin' (1997),http://dbpedia.org/resource/Gone_Fishin',Q5379889
1255,Broken English (1996),http://dbpedia.org/resource/Broken_English,Q9358106
1256,"Designated Mourner, The (1997)","http://dbpedia.org/resource/Designated_Mourner,_The",Q8011131
1257,"Designated Mourner, The (1997)","http://dbpedia.org/resource/Designated_Mourner,_The",Q8011131
1258,Trial and Error (1997),http://dbpedia.org/resource/Trial_and_Error,Q164013
1259,Pie in the Sky (1995),http://dbpedia.org/resource/Pie_in_the_Sky,Q3869954
1260,Total Eclipse (1995),http://dbpedia.org/resource/Total_Eclipse,Q365917
1261,"Run of the Country, The (1995)","http://dbpedia.org/resource/Run_of_the_Country,_The",Q9961223
